id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
7ac6c505-a563-4d72-a4c7-8c9681df35b0,Wound that does not involve dermis is,Abrasion,contusion,Laceration,Incision,0,single,,Surgery,
a3912f88-1e01-46ed-9f13-544c1a36fbb5,Expected surgical procedure most frequently indicated for odontogenic cysts is:,Incision and drainage,Sclerosing solution,Marsupialisation,Enucleation,3,single,,Surgery,
ebf3275d-4106-4b36-8d92-7d28f52f3576,A condition of the mouth which increases the caries activity in the oral cavity is,Xerostomia,Fissured tongue,Hairy tongue,Watery saliva,0,single,,Surgery,
825c94ac-5f3a-4ea3-a8dd-02f5ae83f7a3,During cryosurgery,Cells get evaporated,"Cells will not die, only freeze",Cell death occurs when the temperature falls below -20°C,Patients need general anesthesia,2,multi,,Surgery,
5dd3fc6a-7e12-4899-a250-102f79d9a7fd,Most common functional tumors of endocrine pancreas?,Vipoma,Gastrinoma,Glucagonoma,Somatostatinoma,1,single,Answer- B. GastrinomaInsulinoma is the most common functional tumour but if that wasnt there in the optios then gastrinoma is the next answer.,Surgery,
2bbccb20-80ef-4575-9a4f-ff88b33d34ff,False statement about Thyroglossal Duct cyst is-,Infected thyroglossal cyst from sinus,Lined by pseudostratified columnar epithelium,40% cases have sub hyoid location,It is due to congenital,0,multi,"Answer- A. Infected thyroglossal cyst from sinusThyroglossal cysts are the most common cause of midline neck masses and are generally located caudal to (below) the hyoid bone.Thyroglossal Duct Cysts are a bih defect.A thyroglossal cyst is lined by pseudostratified, ciliated columnar epithelium while a thyroglossal fistula is lined by columnar epithelium.A thyroglossal duct cyst may rupture unexpectedly, resulting in a draining sinus known as a thyroglossal fistula.",Surgery,
4cd9cf13-3bf7-438a-ae19-02288af1e943,"Following a A, a young man was brought to ER. Due to massive blood loss, 2 units of PRBC and 4 platelets obtained from blood bank. Only one IV line was accessible. What will you do?",Sta PRBC 1st mid store platelet in room temperature,Sta platelet and store PRBC in room temperature,Only transfuse PRBC,Transfuse PRBC and store platelet at 2-6 degrees,0,single,"Ans: A. Sta PRBC 1st and store platelet in room temperatureRefi ATLS 18th edn; 2018, Chapter 3 ShockFirst preference is PRBC followed by plateletsIn mean time, store platelets at room temperature.",Surgery,
40fa7aa0-6036-426b-b694-5ff4a82b6dc7,Gillis approach is used in,Open reduction of zygomatic fracture,Mandible,Closed reduction of zygomatic fracture,None of the above,2,multi,,Surgery,
b90144a7-74cd-40fc-9634-b3a00530cb0c,The cortex of lymph node contains:,Cords of billroth,Hassall's corpuscles,Lymphatic nodules,White pulp,2,multi,"The cortex of lymph node contains lymphatic nodules.
Lymph node consists of 3 parts, i.e.:

Capsule
Cortex
Medulla",Anatomy,
067ce5ef-1dae-4f0a-8a61-bcd7750dd379,Foramen caecum is seen in:,Ethmoid bone,Tongue,Sphenoid,Option 1 and 2,3,multi,,Anatomy,
dd531b88-f112-40c4-beef-e736469cdd91,Wrong statement regarding grey rami communicates is,Connected to spinal nerve,Present medial to white rami communicantes,Carries pre-ganglionic fibres,Fibres are non-myelinated,2,multi,"Gray ramus means - Non myelinated fibers, so answer can be picked up easily as all pre-ganglionic fibers are Myelinated - white ramus Lateral horn cell gives sympathetic Neuron fibers which passes through ventral root of the spinal cord & enters spinal Nerve; passes through distal white ramus & enter Splanchnic N & then synapse in preveebral ganglion which controls the effectors sending post- ganglionic Nerves to viscera (eg. If sent to stomach, it decreases the peristalsis of stomach &| ses stomach distension). Lateral Horn cell sends fibers through ventral root of spinal cord |enter Spinal N - enter sympathetic chain & synapses here (distal white ramus), which gives - Post ganglionic fiber (non-Myelinated, hence gray ramus) - reenter spinal N - go & supply sweat glands in the skin. Gray Ramus is proximal & medial to distal white ramus. Pain of the skin is carried by sensory nerve, enter spinal N from here goes to dorsal root ganglion - enter dorsal root - synapse in posterior Horn cell - crosses midline & continue as lateral spinothalamic tract Thus, Dorsal root ganglionic not only receives visceral sensations, it is also receives cutaneous sensations. Distal white ramus carries pre-ganglionic fiber, not gray ramus.",Anatomy,AIIMS 2017
4f5ef465-6d08-454f-aa5c-53fc1eecb0ae,All of the following muscles are derived from pharyngeal arches except:,Tensor tympani,Levator palpebrae superioris,Palatine tensor,Orbicularis oculi,1,multi,Levator palpebrae superioris is a somatic muscle that develops from the mesoderm. Tensor tympani & palatine tensor (tensor veli palatine) develops from first pharyngeal arch while orbicularis oculi (muscles of facial expression) develops from the second pharyngeal arch (facial nerve),Anatomy,
69b175c2-2d26-406c-bba9-54a26eeb2cbd,Bones are held by a long cord or sheet of dense fibrous connective tissue called:,Suture.,Gomphosis.,Synchondrosis.,Syndesmosis.,3,multi,,Anatomy,
292be6a1-f5da-4d67-8ae1-ae4d05a5f4a4,"Post parotidectomy, patient feels numb while shaving. Which nerve was involved ?",Facial,Mandibular,Auriculotemporal,Greater auricular,3,single,"Greater auricular nerve - supplies sensory innervation for skin over parotid & mastoid process(both surfaces of outer ear) | when damaged after parotidectomy, | causes hyperesthesia / hypoesthesia",Anatomy,AIIMS 2019
ae005492-038e-49ae-a154-609fc852b6f0,Sublingual salivary gland lies:,Superior to mylohyoid,Inferior to mylohyoid,Deep to genioglossus,Deep to geniohyoid,0,single,"Sublingual salivary gland:

This is smallest of the three pairs of large salivary glands. 
It lies in the floor of the mouth between the mucus membrane and superior to mylohyoid muscle. 
It is almond shaped and rests in the sublingual fossa of the mandible. 
It is separated from the base of the tongue by the submandibular duct. 
It is mostly mucus in nature and weighs about 3–4 g. 
The gland pours its secretion by a series of ducts, about 15 in number, into the oral cavity on the sublingual fold, but a few of them open into the submandibular duct.

Key Concept:
Sublingual salivary gland is present superior to mylohyoid muscle.",Anatomy,
2b050ce8-53bf-4a3b-a4bd-fe1991b726c9,"Bone better described as ""bat with extended wings"" is:",Ethmoid,Sphenoid,Nasal,Mandible,1,single,,Anatomy,
ab70624e-01f3-42b9-b918-1fa3d2c7f3ce,"In an adult, the spinal cord ends at the level of:",Lower border of L1,L2,L3,L4,0,single,"In an adult, the terminal end of the spinal cord, called the conus medullaris, ends at about the L1-L2 level of the spinal column and the lumbar and sacral nerve roots descend as the cauda equina below this level to the lower lumbar and sacral exit neuroforamina.
Spinal cord in adult  ends at lower border  of lumbar one vertebra.
Spinal dura mater and arachnoid  mater extend till sacral two vertebra.
Spinal pia mater comprises  an outer epi-pia  and an inner pia-intima.

Reference: B D Chaurasia’s Head and Neck anatomy 6th ed page no 187",Anatomy,
42db9931-1f80-46a1-8c80-4e7f3d76051c,Inferior thyroid artery ligation during thyroidectomy is done,For recurrent Laryngeal nerve,Superior laryngeal nerve,Vagus nerve,Glossopharyngeal nerve,0,single,"Inferior thyroid artery:
It is a branch of thyrocervical trunk from the first part of the subclavian artery. It first runs upwards along the medial border of  scalenus anterior, and then passes medially behind the carotid sheath to reach the back of the thyroid lobe, where it is intimately related to the recurrent laryngeal nerve. The recurrent laryngeal nerve presents a variable relationship with the artery. It may pass behind or in front of the loop of the artery or between the branches of the artery. The artery gives 4 or 5 branches.
KEY CONCEPT:
During thyroidectomy, the superior thyroid artery is ligated near the gland to save the external laryngeal nerve; and the inferior thyroid artery is ligated away from the gland to save the recurrent laryngeal nerve.",Anatomy,
c6f28135-76b7-4762-bd13-839b1592e3d3,All of the following are developed from Meckel's cartilage except:,Zygomatic bone,Malleus,Incus,Stapes,3,multi,,Anatomy,
d3a7afa0-b887-4c0b-a244-6c41e2f62ee4,The typical cervical differs from thoracic vertebra in that it,Has a triangular body,Has a foramen transversarium,Superior articular facet directed backwards and upwards,Has a large vertebral body,1,single,"The cervical vertebrae are identified by the presence of foramen transversarium in the transverse process.
This is an unique identification feature of cervical vertebrae, and is not present in thoracic and lumbar vertebra.",Anatomy,
294f261f-83db-483c-ab08-7ada6462f72b,Spinal cord ends at what level in adults?,T12,L1,L2,L3,1,single,"Ans. b. L1 Ref: Grays Anatomy, 4l'' ed., pg. 762-763In the adult, the spinal cord terminates on average at the level of the middle third of the body of the first lumbar veebra which corresponds approximately to the transpyloric plane.Spinal cord extends from C I to L I (lower border) in adults.Filum terminale extends from lower end of spinal cord to the tip of coccyx.Dural sheath extends up to 52 veebrae.Subdural space extends up to 52.Subarachnoid space extends up to 52.Piamater extends up to tip of coccyx.",Anatomy,
9c1d56d9-5f46-4d3f-87e6-894a31c98f27,Retraction of the protruded mandible is done by,Medial Pterygoid,Lateral pterygoid,Masseter,Temporalis,3,single,"Depression of mandible is caused by lateral pterygoid (main), digastric, geniohyoid & mylohyoid. And Elevation of mandible by temporalis, medial pterygoid & masseter.",Anatomy,
dc918d5f-2451-47cb-9b33-25b5eb96cab0,Cardiac pain may be transmitted to the jaw due to the overlapping of:,"5th cranial nerve, third cervical nerve and first thoracic nerve","7th cranial nerve, third cervical nerve and first thoracic nerve","5th cranial nerve, second cervical nerve and first thoracic nerve","7th cranial nerve, second cervical nerve and first thoracic nerve",0,single,"Cardiac pain may be transmitted to the jaw due to the overlapping of 5th cranial nerve, third cervical nerve, and first thoracic nerve",Anatomy,
d239a8a4-bc54-453e-805f-068d00381a1b,All of the following carry proprioception from head and neck except:,Facial nerve,Trigeminal nerve,Glossopharyngeal nerve,Cranial accessory nerve,3,multi,,Anatomy,
464d6db1-cbf6-44c5-89b0-1599071e3a72,What is the nerve supply of the angle of the jaw?,Mandibular nerve,Maxillary nerve,Lesser occipital nerve,Greater auricular nerve,3,single,"Ans: D. Greater auricular nerve(Ref: Gray's 41Ie p407, 413, 40Ie p435)The skin over the angle of mandible is supplied by the greater auricular nerve, which carries branches from anterior ramus of C2 and C3. Branches of Upper Cervical Spinal NervesGreat auricular nerveBranches from anterior rami of 2"" & 3rd cervical spinal nervesdegInnervates skin over the angle of mandible, parotid gland & earlobedegLesser occipital nerveBranches from anterior rami of 2"" & 3rd cervical spinal nervesdegInnervates scalp behind the eardeg.Greater occipital nerveBranching off the posterior ramus of the 2"" cervical spinal nervesdegInnervates scalp of occipital areadeg3rd occipital nerve:Branches off the posterior ramus of 3rd cervical nervedegInnervates scalp in occipital & sub occipital areasdeg.",Anatomy,
5f2e0649-aabe-48ad-9063-2c4554d053a2,"Which of the following is not present in posterior
triangle of neck?",Phrenic nerve,Subclavian nerve,External jugular vein,Hypoglossal nerve,3,single,,Anatomy,
47f8f5d9-4611-4a68-9e8f-2993951ccc95,Which is a direct content of cavernous sinus?,Ophthalmic division of trigeminal nerve,Trochlear nerve,Abducent nerve,Oculomotor nerve,2,single,Abducent nerve: Only cranial nerve passing through the centre of cavernous sinus.,Anatomy,
ef116da3-e330-4439-a183-1f19a7ea3fcd,Tensor veli palatini origin and insertion are,Origin Greater wing of sphenoid and scaphoid fossa; Insertion as palatine aponeurosis into posterior hard palate.,Origin Lesser wing of sphenoid and scaphoid fossa;Insertion Hamular notch and opposite muscle of same name,Origin Lesser wing of sphenoid and scaphoid fossa; Insertion- Posterior hard palate,Origin Lesser wing of sphenoid and scaphoid fossa; Insertion: as palatine aponeurosis into posterior hard palate.,0,single,,Anatomy,
0fd8b1cf-309f-4bcd-b1d6-d6a1f07d440f,11 yr female in the school brought to principle by teacher that she is always crying unattentive not taking interest in any activity. On fuher investigation the girl told that she was inappropriately touched by her uncle at private pas at her home. Principle inform to whom ?,Child welfare,Parents,Police,Magistrate,2,single,"THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCES (POCSO) ACT, 2012 * Repoing the offence to the police is mandatory. Failure to repo, attracts punishment with imprisonment of up to 6 months or fine or both. Section 19 of the POCSO Act, 2012 provides mandatory repo of child sexual offences to the Special Juvenile Police Unit or the local police",Forensic Medicine,AIIMS 2019
7801e0bc-129a-47f5-a8f2-5c78981b28d8,A 16-year-old girl comes to a doctor with fractured forearm. She told she tripped and fell but cigarette burns were observed on her forearm. What will be your Next step?,To inform higher authorities,To do a complete physical examination,To tell or discuss with colleagues that she is a case of abuse,To call local social worker for help,1,multi,"Ans: B. To do a complete physical examinationThe first step after suspecting s case of abuse is to do a complete detailed history taking & physical examination of the patient to see any other injuries which can confirm the findings.Concluding just by seeing a burn that looks like a cigarette burn on the forearm can be misleading at times so a thorough examination of the whole body is mandatory to confirm the above finding to child abuse.after confirmation According to the POSCO Act, every crime of child sexual abuse should be repoed. If a person who has information about any abuse fails to repo, they may face imprisonment up to six months or maybe fined or both",Forensic Medicine,
a0bc9d51-9ac3-4847-bd92-9f29d7216e8d,"In post moem body traumatic injury of face with one eye missing and some injury on mouth and nose ( right eye ball was missing , blood in socket area ) Cause of injury",Blunt rupture to eyeball,Evisceration by sharp weapon,Post moem aefact,None of the Above,1,multi,Answer B. Evisceration by sharp weaponIn blunt rupture of eye the complete eye will not be missing. Also since the blood is present in the socket so post moem aifact is ruled out.Evisceration by Sharp object the eye ball will be completely missing. Some injury to mouth or nose can be due to trauma in those areas.,Forensic Medicine,
29cec3ae-1d3f-4966-b791-d9eed37c3d1f,"Doctor or nursing disclosing the identity of rape, victim is punishable under the following section of IPC?",Section 228A,Section 222A,Section 224A,Section 226A,0,single,"Answer- A. Section 228A 'Section 228A of the IPC a little known section introduced by an amendment to the law by the Parliament in 1983, deals with the disclosure of the identity of a victim of ceain offences and prevents it in rape cases. The section states that anyone who prints or publishes the name or only matter that may reveal the identity of a victim of rape shall be punished With fine and up to two years in jail. The law specifically lays down that under section 376 or 376A, 376 B, 376 C or 376 D, any victim of rape has to have her identity protected from public.",Forensic Medicine,
12bfacf6-a27e-41dc-85ee-64e1b8955000,Two bodies are found outside the car following an accident. The doctor conducting the autopsy was able to decide who was driver based on all of these features except:,Whiplash injury,Steering wheel imprint,Sparrow foot marks,Seat belt abrasion over left shoulder,2,multi,"Ans: C.Sparrow foot marks(Ref Reddy 34/e p263, 33/e p281)Sparrow footmarks:* Occur in both driver as well as passengers.* Does not differentiate between driver & passenger.* Multiple punctuate lacerations of lace produced. - Due to shattering of windscreen glass into multiple small cubical fragments with relatively blunt edges. - Hence, also windshield glass injury. Motor Vehicle Injuries:Car (Four-wheeler) Injuries:Whiplash injuryAcute hyperflexion followed by hyperextension of neck due to violent acceleration or deceleration force.Applied to (front seat) passenger (passenger >Driver)Steering wheel impact type injuryOccurs due to sudden stop of car, throwing forward the driverThroat crushed across top of steering wheel or horn ring (Occurs inSeat belt syndromeContusion,laceration,perforation & avulsions of small intestine, omentum, & mesenteryThere may be rupture of abdominal aoa, spleen, liver, pancreas, Hinge fractureSkull base fracture running along the petrous ridges through sella turcica, i.e.Ladder tearsMultiple transverse intimal tears in aoa, adjacent to main rupture.",Forensic Medicine,
c3330937-9414-435c-91f3-38e7197f7ba1,"""First hand knowledge"" refers to",Opinion of a doctor in cou,Handwriting expe,Common witness,Fingerprint expe,2,single,"Ans: C. Common witness""Except common witness all other options are expe witnesses"".Only the common witness can be considered as having first-hand knowledge in the cou of law.In the cou procedures, this phrase refers to the personal understanding of circumstances and events, which is re-told and explained by a witness in a couroom, during a cou hearing on the concrete lawsuit.In other words, the witness has been an eye-witness of these circumstances or events and so has accepted directly. Therefore they have clear and detailed personal knowledge of it. An example is a statement in affidavits.",Forensic Medicine,
044e8f11-ca21-4220-9ddc-0fca648ed401,The active principle of white oleander is:,Nicotine,Nerin,Abrine,Pilocarpine,1,single,"Ans. b. NerinNerium odorum (white oleander, kanero) grows wild in India.. Seed pod is slim, cylindrical, ribbed, up to l5 cm. long, tums brown, dries and splits, releasing small seeds tipped withbrown hair.. All pas of the plant including nectar are poisonousq.. It contains several cardiac glycosides, primarily:- Oleandrosidee (Oleandrin) and Nerioside (Nerin), both of which resembles digitalis in action- Folinerin- Rosagenin",Forensic Medicine,
f91736e8-259c-4655-a68c-453dd490a7b7,Segmentation of blood in blood vessel after death is known as:,Kevorkian sign,Rokitansky sign,Kennedy phenomenon,Tache noir,0,single,Ans: A.Kevorkian signKevorkian sign:Fragmentation or segmentation (trucking or shunting) of blood columns after death.Appears in retinal vessels within minutes after death & persists for about an hour.,Forensic Medicine,
67f63ad4-0c9a-46fb-8689-c79b7a7224da,"A 16-year-old female with normal pubic hair and breast development, presented with complaints of primary amenorrhea. Investigation shows normal karyotype. Most likely diagnosis is:AFMC 12; JIPMER 12; AIIMS 12, 13",Mullerian agenesis,Turner syndrome,Testicular feminization,Kallmann syndrome,0,multi,Ans. Mullerian agenesis,Forensic Medicine,
5b062fde-455e-4ab5-aa3b-a661c3643f42,All are true about Doctrine ofborrowed servant except?,Hospital administration is responsible for the actions of interns and trainees,A nurse assisting a surgery is a borrowed servant ofthe hospital,Doctor assisting a surgeon for fee in OT,Physician is responsible for the acts ofthe orderlies and nursing staff done by his orders,2,multi,Ans: C. Doctor assisting a surgeon for fee in OTBorrowed servant doctrine:The common law principle that the employer of a borrowed employee' rather than the emp|oyee's regular employer is liable for employees actions that occur while the emptoyee is under the control of the temporary employer.Sometimes referred to as borrowed employee doctrine.,Forensic Medicine,
efbacdd9-1c25-4697-8ad9-377c7a8105b8,Boiled lobster syndrome is seen in poisoning of:,Boric acid,"HNO,","H,SO4",Phenol,0,single,"Ans: A. Boric acid(Ref: Principles of Clinical Toxicology 3/e p221).Boiled lobster syndrome is seen in poisoning of Boric acid.Features:Major symptom is erythema, desquamation and exfoliation.The skin of the patient looks like a 'boiled lobster'.",Forensic Medicine,
38c0c9e6-009c-4ef1-a3ae-2e3aacd715e7,Black foot is seen in which poisoning?,Arsenic,Lead,Mercury,Phosphorus,0,single,Black foot disease is caused by arsenic poisoning since it causes thrombosis of vessels and may cause peripheral gangrene. Mnemonic Arsenic poisoning A - Anemia / Aldrich Mee's line / Arsenophagist (Tolerate upto 300mg ) R - Rain drop pigmentation / Reinsch test / Red velvety mucosa S - Sub endocardial hemorrhages / Sensory neuropathy E - Eruptions N - NAA I - Imbibition of arsenic ( Arsenic imbibed from surrounding soils after death ) / before treated iron oxide C - Cumulative poison / Cholera like symptom / Chelation for treatment,Forensic Medicine,AIIMS 2017
5c578aa4-a6fd-4de5-b0f6-adb926564122,Embalming without issuing death ceificate is punishable under section:,IPC 201,IPC 297,IPC 299,IPC 498,0,single,"Answer- A. IPC 201Embalming without issuing death ceiJicate is punishable under section IPC 201.'ln a medico legal case, condueting embalming before autopsy invites liabilities, under section 201 IPC (causing disappearance of evidence of offence, or giving false information to screen offender).",Forensic Medicine,
46ad7b87-21e1-41da-bc30-50e96b3acd45,"A patient with Suspected Poisoning with meiosis, Increased Bronchial Secretions & salivation from Angle of mouth. What type of Antidote is to be Given.",Atropine,EDTA,Neostigmine,Belladonna,0,single,Answer-A. Atropine* Atropine is a medication used to treat ceain types of nerve agent and pesticide poisonings as well as some types of slow hea rate and to decrease saliva production.,Forensic Medicine,
c27e7c0b-7d26-4ca7-b537-c44b71114d55,Poisoning by which of these elements causes blind staggers alkali disease in livestock?,Magnesium,Manganese,Selenium,Molybdenum,2,single,"Ans: C. SeleniumBlind staggers are no longer believed to be caused by selenium but by sulfate toxicity due to the consumption of high-sulfate alkali water and/or high sulfur-containing forages.Since Sulfate is not mentioned in Question we will go for selenium.Excess sulfate (>1% of diet) leads to polioencephalomalacia and the classical signs of blind staggers.Blind StaggersThis syndrome may occur within a brief period (a few days to a few weeks) after the animal has begun to take in very high dietary levels of selenium. The symptoms of this condition are: impaired vision, a depressed appetite, and wandering in circlesProlonged oral exposure of cattle to elevated dietary selenium (Se) is associated historically with 2 clinical syndromes:Alkali disease.""Blind staggers"".These two syndromes are not necessarily independent of one another. An animal may have only symptoms of one or the other or a combination of the symptoms of both. Both are associated with cardiac and skeletal muscle damage as well as hepatic damage.",Forensic Medicine,
5e39f6db-6d90-49fa-a2a6-f9e0c9d1b821,A bomb blast took place in Delhi following which 2 persons died. All of the following are true about their injuries except:,Injuries occurred due to burns air blast,Force of explosion decreases rapidly,Force of explosion is directional,"Bruise, laceration, fractures are triad of main explosive injuries seen",3,multi,"Ans: D. Bruise, laceration, fractures are the triad of main explosive injuries seenMarshall's triad is diagnostic of explosive injury.Marshall's triad -Bruises, abrasions & puncture lacerations.Does not include fracture.",Forensic Medicine,
4414e290-9d6a-410d-9506-72555add17d7,St. Anthony's fire refers to poisoning by:,Ergot alkaloids,Spanish fly,Crotalaria juncea,Aflatoxin,0,single,"Ans: A. Ergot alkaloids(Ref Reddy 34/e p517. 33/e p556: Parikh 6/e p9.32)St. Anthony's Fire:Causes:Due to overdose of ,Ergot medications.After eating flour milled from ergot-infected rye.Humans & livestock a Develop ergotism.Ergotism:Long term effect of ergot poisoning.Due to alkaloids ingestion produced by Claviceps purpurea fungus infected rye & other cereals.Also due to a action of number of ergoline-based drugs.Also known as ""ergotoxicosis, ergot poisoning & Saint Anthony's Fire"".In middle age -Gangrenous poisoning was known as ""holy fire"" or ""Saint Anthony's fire"".Named after monks of Order of Saint Anthony who succeeded in treatment.",Forensic Medicine,
004aab8b-a6e3-408f-a255-6824b132d97c,IPC section dealing with illegal aboion with woman consent?,310,312,313,314,1,single,"Answer- B. 312'Indian Penal Code (IPC) Sections 312 (causing miscarriage), 315 (act done with intent to prevent child being born alive or to cause to die after bih), 316 (causing death of quick unborn child by oct amount to culpable homicide) and Sections 3 and 4 of the Medical Termination of Pregnancy (MTP) Act I971 for performing MTP without license and without taking medical advice.'",Forensic Medicine,
745734e9-afe6-4098-bd64-66ee49c64dc0,The high cou has the power to stay the execution of a pregnant woman according to which section of Criminal Procedure Code?,416 CrPC,417 CrPC,418 CrPC,419 CrPC,0,single,"Ans: A. 416 CrPC(Ref Reddy 33/e p392; Textbook on the Indian Penal Code by Krishna Deo Gaur 4/e p594, the-indian-penal-code-pdf:d74214920)Section 416 of Criminal Procedure Code, 1973:Postponement of capital sentence pregnant woman.Ie., The power of high cou to stay execution of a pregnant woman.Sometimes if fit, commutes the sentence to life imprisonment.",Forensic Medicine,
8a045017-cef4-4ca8-ad9b-52bf5a0bed63,Ewing's postulates concerns with which of the following:,Growth at the site following trauma,Growth after a neurological injury,Age related changes in the teeth,Old seminal stains,0,single,"Ans: a. Growth at the site following trauma(Ref Parikh 6/e p4.89).Ewing's Postulates:Ceain criteria, known as `Ewing's postulates', must be satisfied before a relationship between trauma and new growth is accepted:The tumor must arise exactly at the site injuredDefinite and substantial trauma must be provedThe tumor must be confirmed pathologicallyThe tissue at the site must have been healthy before the traumaA reasonable interval-neither too long or too sho--must elapse between the time of the trauma and the appearance of the tumorThough not one of the Ewing's original postulates, there should be some good scientific reason for ascribing the tumor formation to the injury and this is rarely possible.",Forensic Medicine,
5b2aada9-1d44-4499-b96f-89b063d9927c,"All of the following should be avoided by a patient with lactose intolerance, EXCEPT:",Condensed milk,Ice-cream,Skimmed milk,Yoghu,3,multi,Lactose intolerance due to a defect in the enzyme lactose (beta galactosidase) is very common. The treatment advocated is severe restriction of lactose (any kind of milk and milk products). Yoghu - In yogu some of the bacteria produce lactase enzyme that can digest lactose.,Biochemistry,AIIMS 2018
7627eb54-4499-45d0-ba1f-1c8dbc6f2342,"Iron is present in all, EXCEPT",Myoglobin,Cytochrome,Catalase,Pyruvate kinase,3,multi,,Biochemistry,
29f210a1-e9b8-41d8-913a-9f1c4f894106,Rhodopsin deficiency is chiefly associated with:,Vitamin D deficiency,Rickets,Vitamin A deficiency,Scurvy,2,single,,Biochemistry,
678018c2-3154-4411-937e-0e5d4116739f,Which of the following does not or permissive euchromatin due to changes occurring at cytosine residues at CpG islands in DNA?,Methylation,Alkylation,Phosphorylation,Sumoylation,0,single,"Ans: A. Methylationref: Harper's illustrated biochemistry, 30th editon., pg. 560.Methylation of cpG sites in the promoter of a gene may inhibit gene expression.There is also evidence that low folate status results in impaired methylation of cpG islands in DNA, which is a factor in the development of colorectal and other cancers.",Biochemistry,
587ef917-abf4-4b32-985c-e2020bd397cb,Anaerobic glycolysis of which of these produces 3 ATPs per unit glucose consumed?,Amino acid,Fructose,Galactose,Glycogen,3,single,"Answer- D. GlycogenAnaerobic glycolysis of glycogen produces 3 ATPs per unit glucose consumed.Consumption of ATP at the level of hexokinase is not required when we sta from glycogen as a substrate. As there is no glucose-6- phosphatase in muscle, glucose-6-phosphate directly enters into glycolysis. Hence, net ATPs are 4-1 = 3 ATPs.",Biochemistry,
8b3e79da-c35a-4d0c-8bb1-ba5bb9f20949,Which of the following is not a technique for protein precipitation?,Trichloroacetic acid,Heat precipitation,Isoelectric point method,Titration with reducing sugar,3,single,"Ans: D. Titration with reducing sugar(Ref Harper 30/e p26)Titration with reducing sugar is not used for protein precipitation.Protein precipitation:Widely used to concentrate proteins & purify them from various contaminants.Used for isolating specific protein in quantities sufficient for analysis.Requires multiple successive purification techniques.Classic approaches:Based on,Isoelectric precipitation - Differences in relative solubility of individual proteins as pH function.Precipitation with ethanol or acetone - Polarity.Salting out with ammonium sulfate.Paper chromatography including TLCD.",Biochemistry,
2e79e459-d4f0-4293-8e05-eb282fa25772,Cell membrane consists of:,Lipids and proteins,Lipids only,Protein only,None of the above,0,multi,,Biochemistry,
535bf03d-8714-46a8-84a0-13bf499129f7,Which of the following does not require 5'capping?,tRNA of alanine,mRNA for histone,U6 snRNA,siRNA,0,single,"Ans: A. tRNA of alanineSmall nuclear RNAs contain a unique 5'-caps. Sm-class snRNAs are found with 5'-trimethylguanosine caps, while Lsm-class snRNAs are found with S'-monomethyl phosphate caps.mRNAs do have a 7-methylguanylate cap, abbreted m7G.tRNAs and rRNAs don't require 5' capping. They have other modifications.",Biochemistry,
fb493e7d-519b-4534-940f-cc3fb93f4b6b,Active form of vitamin D in kidney is:,1 dihydroxy cholecalciferol,25 hydroxy cholecalciferol,"1, 25 dihydroxy cholecalciferol",7 dihydroxy calciferol,2,single,,Biochemistry,
ff410d96-12d4-43ba-8b24-7bfbd8ad360c,Enzymes help by:,Lowering the activation energy,Increasing the substrate concentration,Decreasing the surface tension,Increasing the activation energy,0,single,,Biochemistry,
1f473717-d2b8-489e-969e-be0de6c30e86,"The amino acid, which is used in the estimation of collagen is:",Hydroxyproline,Proline,Lysine,Glycine,0,single,,Biochemistry,
7a4da866-2f41-4510-aa28-0dabdf6d0d38,High content of cholesterol is present in:,Coconut oil,Egg yolk,Hydrogenated fat,Ghee (unsaturated),1,single,,Biochemistry,
cf3f103b-e4d8-4f34-86aa-b69f3b31fe55,"On laboratory investigations in a patient, LDL was highly elevated but the level of LDL receptors was normal. Which of the following is most probable cause?",Phosphorylation of LDL receptors,Lipoprotein lipase deficiency,Apo B-100 mutation,Cholesterol Acyl Co-A transferase deficiency,2,single,"Ans: C. Apo B-100 mutationIn Type Ila Familial hypercholesterolemia:Highly elevated levels of LDL with normal level of LDL receptors.Characterized mutation in ligand region of apoB-100.Differential diagnosis:""Familial Defective apoB-100 (FDB)""/""Autosomal dominant hypercholesterolemia (ADH) type 2"":Dominantly inherited disorder.Clinically resembles heterozygous familial hypercholesterolemia (FH) with elevated LDL-C levels and normal TGs.FDB - Caused by mutations in gene encoding apoB-100, specifically in LDL receptor-binding domain of apoB-100.Ref (Harrison 19/e p2438-2447, 18/e p3148)",Biochemistry,
2075da99-9c63-4a88-944a-b1abd40f6720,Vitamin K:,Helps in formation of prothrombin,Inhibition of antithrombin,Prevention of capillary fragility,Stimulation of hematopoiesis in red bone marrow,0,single,,Biochemistry,
d5f7c86d-3441-4fdd-8618-8510dbead871,"In the mammalian genome, maximum number of genes code for the receptors of:",Immunoglobulin receptors,Interleukins,Growth factors,Odorants,3,single,"Ans: D. OdorantsIn the mammalian genome, maximum number of genes code for the receptors of odorants.""The olfactory receptor (OR) genes constitute the largest gene family in mammalian genomes.Humans have >1,000 OR genes, of which only -40% have an intact coding region and are therefore putatively functional.Odorant receptor genes form the largest gene family in the genome of many animals: for example, the mouse genome contains approximately 1200 of these genes.",Biochemistry,
